ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4d2iw8peqoe092166mtpeog,ck4cxxhjlujdk0enr0saq5fi2,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F82287e3a-c6a5-02a3-a49f-72b002a37d8a-Patch_20.jpg?Expires=1577992746401&KeyName=labelbox-assets-key-1&Signature=CBFDDZ7mwY_EfFcqUC5byqH18QI,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2isjv00ty0zg2q3xf2pri"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2isl300tz0zg2u9t9xisr"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,6877.458,Patch_20.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2iw8peqoe092166mtpeog
ck4d2j4ayf8470870frt38pku,ck4cxxhjoujh40enrgdao5xqw,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F7fb7db7e-0ae4-8e22-ac97-518b813a6832-Patch_52.jpg?Expires=1577992746401&KeyName=labelbox-assets-key-1&Signature=xSk5_B9bRVIeIruZ5cFuGfIEGfE,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2j1jo00ub0zg2qksh8lnl"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2j1kh00uc0zg212jo0i7o"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,4.978,Patch_52.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2j4ayf8470870frt38pku
ck4d2j9ajiqez0777012abl97,ck4cxxhjtujko0enr5gb96xk9,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F9b789efb-ce93-cafd-1916-592d2fe76cc4-Patch_84.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=ixbgZXD9IhuqTEMtBSg2gmyPkQc,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2j81a00t20ydpnm0r6me4"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2j82300t30ydp5kqzdqif"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,3.103,Patch_84.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2j9ajiqez0777012abl97
ck4d2jegtiq8r0763idbrk3tt,ck4cxxhkeujo80enr1re0ancu,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F327296ba-6732-b0a4-d66b-6ed77ce6537d-Patch_116.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=fg_jDsuY1YBXDwGo_lVV8Mgw4bk,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jdm500uu0zg219h6oi6o"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jdnx00uv0zg2sqdh5t6x"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,3.087,Patch_116.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jegtiq8r0763idbrk3tt
ck4d2jl89ila108864escc5gf,ck4cxxhjlujdw0enr5qkod4cz,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fbffda16d-caba-f9f3-56bb-23188a118c91-Patch_23.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=gkeN9g5czvA7sp51n1ScCN8mPPA,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jikq00000ycmnntmnt5r"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jiod00010ycmld6vkxda"",""schemaId"":""ck4cy6n4bg66q0714bic928h0"",""title"":""Others"",""value"":""others""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,3.787,Patch_23.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jl89ila108864escc5gf
ck4d2jo1fer1x0921ge1f9mv9,ck4cxxhjpujhg0enr726eegjt,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fc97b0968-ccf5-c78c-b518-9698f9188d87-Patch_55.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=0_nMKkmdT-cDL5Ur-e5LaHZpF7I,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jn9q00tn0ydpbobb3kcs"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jnak00to0ydp32zj0lyp"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,1.079,Patch_55.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jo1fer1x0921ge1f9mv9
ck4d2jq97ipoe0714z95runs3,ck4cxxhjuujl00enr7t8b9t58,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F3a26fc22-1869-794c-e9e9-e55530d884d9-Patch_87.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=CP32QikcmmahJwf-jOnwNqrUQ_k,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jppp00tp0ydp1emwv27m"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jpqr00tq0ydpouuzz5c8"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,0.228,Patch_87.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jq97ipoe0714z95runs3
ck4d2jtbaippw07144k4ig5ah,ck4cxxhkeujok0enr8wsh3bf5,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F34612ed6-c22b-13f6-1819-10ee6caf72ba-Patch_119.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=KCSqHds0FEI36fEjD11pBkLQXv4,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jrph00vd0zg2chx379y4"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jrq900ve0zg2991yjxn0"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,0.589,Patch_119.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jtbaippw07144k4ig5ah
ck4d2jtuof9oj0706nndbpz25,ck4cxxhjmuje80enr8h545mqa,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F10a7ca0e-d01d-27cb-a6dd-20f1aa0c1b41-Patch_26.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=lxuU3DhClXxXg0-Pop6EFYVGwGQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jrph00vd0zg2chx379y4"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jrq900ve0zg2991yjxn0"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,0,Patch_26.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jtuof9oj0706nndbpz25
ck4d2jzb3er740921zgd0coet,ck4cxxhjpujhs0enr2y9ih9iw,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fc203d60f-835c-38d4-1e6e-c012aea02bee-Patch_58.jpg?Expires=1577992746402&KeyName=labelbox-assets-key-1&Signature=5MeQJXLm3-hk2aW3lKgVLLlnYcc,"{""objects"":[],""classifications"":[{""featureId"":""ck4d2jvps00vj0zg2chxtdcxy"",""schemaId"":""ck4cy6n5twdsu0822borgvkvn"",""title"":""Classification"",""value"":""classification"",""answer"":{""featureId"":""ck4d2jvqs00vk0zg2tev87jrm"",""schemaId"":""ck4cy6n4bg66p0714alx8m4dx"",""title"":""Urban"",""value"":""urban""}}]}",meet41196@gmail.com,Delhi_Data,1.58E+12,1.58E+12,1.087,Patch_58.jpg,,,,,Delhi_1,[],https://editor.labelbox.com?project=ck4cxw8emfxmg07146wit9ye3&label=ck4d2jzb3er740921zgd0coet
